Oceans,Regions,Latitude,Longitude,Date,Concentration,is_hotspot,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,days_since_start,years_since_start,lat_rad,lon_rad,x,y,z,lat_bin,lon_bin,spatial_grid,distance_from_equator,distance_from_prime_meridian,northern_hemisphere,eastern_hemisphere,coastal_proxy,Oceans_encoded,Oceans_Pacific,Oceans_Atlantic,Oceans_Indian,Oceans_Arctic,Oceans_Southern,Regions_encoded,Regions_North Pacific,Regions_South Atlantic,Regions_North Atlantic,Regions_North Indian,Regions_Antarctic,is_pacific,is_atlantic,is_indian,is_arctic,is_southern,ocean_basin,water_body_type,distance_to_pacific_gyre,distance_to_atlantic_gyre,distance_to_great_barrier_reef,distance_to_mediterranean_center,distance_to_north_pole,distance_to_equator_center,nearest_neighbor_distance,distance_to_centroid,lat_month_interaction,lon_season_interaction,gyre_distance_season,lat_lon_product,coord_magnitude,spatial_Latitude_count,spatial_Latitude_mean,spatial_Latitude_std,spatial_Longitude_mean,spatial_Longitude_std,spatial_year_min,spatial_year_max,spatial_year_nunique,monthly_Latitude_count,monthly_Latitude_mean,monthly_Longitude_mean
Atlantic,South Pacific,36.34115370596856,-65.10977440769042,2022-05-21 19:49:18.879439680,21.645498866493625,1,2022,5,21,141,20,2,spring,0.49999999999999994,-0.8660254037844387,0.6551563572090853,-0.7554933140726803,4523,12.383299110198495,0.6342727861424906,-1.1363799386449387,2159.9021616174273,-4655.190217572481,3775.4029838492543,14,6,286,36.34115370596856,65.10977440769042,1,0,912.0299223745365,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,6583.844240880765,2433.0968455708253,16268.5007698252,6960.459830351075,5966.5914774964795,7803.967593425656,64.67261748289282,6531.317745620285,181.7057685298428,-130.21954881538085,13167.68848176153,-2366.164319510816,74.5651538998021,13,34.582441008054396,1.798573872599713,-64.30997578721347,4.79678803788632,2010,2023,10,170,11.07788193669747,-2.312503797690794
Atlantic,Arctic,34.08429230933682,146.42817043380666,2022-05-24 09:11:47.753876928,48.75509631375935,1,2022,5,24,144,21,2,spring,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255,4526,12.39151266255989,0.594883124010109,2.5556536917413397,-4396.386886076522,2917.8377570590487,3570.384597128859,14,18,298,34.08429230933682,146.42817043380666,1,1,639.2458508734198,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Indian_Basin,Temperate,6573.345353290081,12857.335926866022,5791.825852964572,10735.099505979739,6217.543014941883,14859.538505128676,65.91973448123612,14270.576636202184,170.4214615466841,292.8563408676133,13146.690706580162,4990.900563387257,150.34276862829236,32,34.22106010408147,2.0501151986908837,149.64235924532412,4.695183813523835,2010,2023,14,170,11.07788193669747,-2.312503797690794
Indian,North Atlantic,40.64599392723228,-76.28486813911236,2022-05-26 22:34:16.628314112,2.5543637482625994,0,2022,5,26,146,21,2,spring,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,4528,12.396988364134154,0.7094064217758238,-1.3314221184772304,1146.1129809885012,-4696.153962521725,4149.964336605937,15,5,305,40.64599392723228,76.28486813911236,1,0,192.78213268353528,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,5509.12999243996,3469.255253658264,15189.363879894338,7598.983969017827,5487.915084876513,8855.156805111386,73.47183808760632,7558.486247653776,203.2299696361614,-152.56973627822472,11018.25998487992,-3100.6742871220763,86.43771126848722,32,40.58399156334054,2.108776224349284,-79.29741879835782,4.511841805211524,2010,2023,12,170,11.07788193669747,-2.312503797690794
Arctic,North Indian,-47.1930404490906,21.836467260245463,2022-05-29 11:56:45.502751360,44.59464184229844,1,2022,5,29,149,21,2,spring,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177743,4531,12.405201916495551,-0.8236739398634944,0.3811182506952288,4018.6587416149173,1610.3165321829918,-4674.067135228179,1,11,31,47.1930404490906,21.836467260245463,0,1,9679.50944861129,4,0,0,0,1,0,7,0,0,0,1,0,0,0,0,1,0,Indian_Basin,Temperate,17985.89096767534,10575.711069048844,10937.73786249544,9275.717723357431,15255.170068880609,5659.018715790527,167.84030384594593,7005.253578208871,-235.965202245453,43.67293452049093,35971.78193535068,-1030.529282678007,52.00013816555946,2,-47.340498300398735,0.20853689319835636,26.976343851594404,7.268883184409666,2011,2022,2,170,11.07788193669747,-2.312503797690794
Southern,North Pacific,-21.723832899368283,96.36560729938849,2022-06-01 01:19:14.377188544,6.319539304018681,0,2022,6,1,152,22,2,summer,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206,4534,12.413415468856947,-0.37915241024704255,1.6818971330582102,-656.2007999027956,5882.033475568385,-2358.1186786291814,5,15,115,21.723832899368283,96.36560729938849,0,1,5495.0972095591815,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,Indian_Basin,Tropical,14380.931547644805,15580.181821715809,5288.937304033411,10675.991760565283,12423.123403694193,10664.910001168122,186.18930952193588,11736.98977284252,-130.34299739620968,192.73121459877697,28761.86309528961,-2093.43035021806,98.78388120548631,25,-23.80434108903828,2.1299107035831875,96.29505669557301,5.042392697756984,2010,2023,11,164,11.156241280320087,-2.13683030530017
Indian,North Atlantic,56.733241804208895,-6.095422752434261,2022-06-03 14:41:43.251625792,6.2385091015082335,0,2022,6,3,154,22,2,summer,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,4536,12.41889117043121,0.9901818648135333,-0.10638519633095306,3474.976648740007,-371.087094874507,5326.957166969645,17,9,349,56.733241804208895,6.095422752434261,1,0,707.6706527537496,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,8932.206960023479,3966.889407361493,15161.71152702471,2792.0570424297684,3699.094737283265,6332.050122585911,130.29523887523078,5128.820293100945,340.3994508252534,-12.190845504868522,17864.413920046958,-345.8130929127295,57.05974854611374,12,54.09054658138084,1.8376742379557205,-7.811039750031067,5.364615060311788,2010,2023,9,164,11.156241280320087,-2.13683030530017
Pacific,Arctic,26.684722425597403,-140.90521387448825,2022-06-06 04:04:12.126062976,10.91165328192635,0,2022,6,6,157,23,2,summer,1.2246467991473532e-16,-1.0,0.42500033996955416,-0.9051931898913974,4539,12.427104722792608,0.46573626630744225,-2.459259915336616,-4417.918240955197,-3589.6772682672263,2861.0935891579793,13,2,262,26.684722425597403,140.90521387448825,1,0,2319.4858578517733,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,928.631967631702,9509.129866843467,9225.262033267503,12600.883048314676,7040.337645365571,14889.354850827764,102.12282100581805,13597.797356717758,160.10833455358443,-281.8104277489765,1857.263935263404,-3760.016520560155,143.4097406313339,16,28.782516323080333,1.535690434191182,-136.83896330345632,5.903270963939646,2010,2022,10,164,11.156241280320087,-2.13683030530017
Indian,Antarctic,36.65961002518057,156.7571716811496,2022-06-08 17:26:41.000500224,12.334120224728292,0,2022,6,8,159,23,2,summer,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104,4541,12.432580424366872,0.6398308974365223,2.7359287719500753,-4696.006368500901,2016.867300859035,3803.8679627090864,14,18,298,36.65961002518057,156.7571716811496,1,1,1532.6244052027168,2,0,0,1,0,0,4,0,0,0,0,1,0,0,1,0,0,Pacific_Basin,Temperate,5596.960564270774,12399.538254982705,6163.657221488404,11023.370906855384,5931.180750442203,15287.544890221548,87.39223080378541,14467.801588045271,219.95766015108342,313.5143433622992,11193.921128541548,5746.656782481224,160.98676306041975,32,34.22106010408147,2.0501151986908837,149.64235924532412,4.695183813523835,2010,2023,14,164,11.156241280320087,-2.13683030530017
Atlantic,North Atlantic,36.45906919320209,-61.57262810877686,2022-06-11 06:49:09.874937472,21.223414440165033,1,2022,6,11,162,23,2,summer,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641,4544,12.44079397672827,0.6363307996338091,-1.0746450896041655,2439.288565149647,-4506.223065440203,3785.956415547447,14,6,286,36.45906919320209,61.57262810877686,1,0,1177.2878678825352,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,6868.493734168643,2125.510200795984,16546.146400417485,6668.856026742104,5953.479873543288,7504.345181208689,21.394101592625216,6223.851471497133,218.75441515921256,-123.14525621755372,13736.987468337285,-2244.8807086251954,71.55733546364367,13,34.582441008054396,1.798573872599713,-64.30997578721347,4.79678803788632,2010,2023,10,164,11.156241280320087,-2.13683030530017
Pacific,Antarctic,-34.46363985518641,3.490625559225754,2022-06-13 20:11:38.749374656,17.87653835623065,1,2022,6,13,164,24,2,summer,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316,4546,12.446269678302533,-0.6015039876945446,0.06092290896275773,5243.051778799254,319.81774274867126,-3605.2414144205545,3,10,70,34.46363985518641,3.490625559225754,0,1,9564.458655795124,3,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,Atlantic_Basin,Temperate,16697.04568034233,8495.735310200504,13020.88299218171,7925.645149536252,13839.725303612226,3849.3692448080333,107.67365953264333,5116.886250611876,-206.78183913111843,6.981251118451508,33394.09136068466,-120.29966214246502,34.63996158864373,15,-37.41838090395761,1.932016222780584,8.144793566427115,4.6188211950243225,2012,2022,7,164,11.156241280320087,-2.13683030530017
Arctic,Arctic,63.836177571264486,-84.92025953553272,2022-06-16 09:34:07.623811904,3.844995372393953,0,2022,6,16,167,24,2,summer,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435,4549,12.454483230663929,1.1141514805063224,-1.4821381305431565,248.73455958323822,-2798.1903636557167,5718.2080066759745,19,5,385,63.836177571264486,84.92025953553272,1,0,2669.074308005969,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Atlantic_Basin,Temperate,4872.109329040298,4894.197703287006,13611.539437833628,6918.367633425074,2909.2843157045063,9758.74560597994,196.94915560307496,8393.425314368116,383.0170654275869,-169.84051907106544,9744.218658080596,-5420.984767108133,106.2379783622234,5,66.46914906389802,1.7169096518619735,-81.46036050600442,5.931506277192152,2010,2023,3,164,11.156241280320087,-2.13683030530017
Pacific,North Indian,-23.934623816400084,-2.9036321692314617,2022-06-18 22:56:36.498249088,2.727865681277896,0,2022,6,18,169,24,2,summer,1.2246467991473532e-16,-1.0,0.23030567023061221,-0.9731183372332619,4551,12.459958932238193,-0.41773799082243224,-0.050677941619914194,5815.675028578966,-294.9790098105485,-2584.676448945639,5,9,109,23.934623816400084,2.9036321692314617,0,0,8393.092252875913,3,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,Atlantic_Basin,Temperate,15718.957247183162,7186.156441420652,14322.81626245372,6925.012118258244,12668.952137540002,2679.776951273729,27.677177142554587,3858.613465913304,-143.6077428984005,-5.8072643384629234,31437.914494366323,69.49734367175279,24.11010777675583,17,-25.057557472910915,1.5725725735387306,-6.28522940846608,5.501714224234438,2011,2023,10,164,11.156241280320087,-2.13683030530017
Southern,South Atlantic,41.9899517927355,-90.97706730139576,2022-06-21 12:19:05.372686336,6.102629502599266,0,2022,6,21,172,25,2,summer,1.2246467991473532e-16,-1.0,0.1797665857255624,-0.9837092937736097,4554,12.46817248459959,0.7328629115369302,-1.5878493682178285,-80.74774951053793,-4734.634722356731,4262.200704659858,15,4,304,41.9899517927355,90.97706730139576,1,0,1422.1106308435365,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Atlantic_Basin,Temperate,4277.229265337956,4702.100275004675,13961.703942576165,8543.925332885035,5338.473788608505,10088.293309523446,161.6103126770871,8784.697982629414,251.93971075641304,-181.95413460279153,8554.458530675913,-3820.1226702300614,100.19971470178417,9,40.89852231882259,1.761975596897217,-101.27701089382829,6.211116407575432,2010,2023,8,164,11.156241280320087,-2.13683030530017
Atlantic,South Pacific,48.494354393223134,57.41268418324288,2022-06-24 01:41:34.247123520,7.290557463690927,0,2022,6,24,175,25,2,summer,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929,4557,12.476386036960985,0.8463861527907206,1.0020403714052597,2273.9148876843506,3557.356440984284,4771.180905745988,16,13,333,48.494354393223134,57.41268418324288,1,1,4004.504043666981,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,Indian_Basin,Temperate,10571.633656880162,8063.660325909676,11465.695136831619,3700.378584783825,4615.217218580605,7682.352207781071,300.8397099510914,7200.446824589877,290.9661263593388,114.82536836648576,21143.267313760323,2784.191053448377,75.15263610240366,5,46.721984047545675,2.430781902497106,60.54597650217637,5.981190392068822,2011,2022,5,164,11.156241280320087,-2.13683030530017
Indian,North Indian,-35.62135376694709,-118.53645259930214,2022-06-26 15:04:03.121560768,8.0772867205904,0,2022,6,26,177,25,2,summer,1.2246467991473532e-16,-1.0,0.09453674981719912,-0.9955213724144752,4559,12.48186173853525,-0.6217099072509116,-2.068851381492013,-2474.044207211671,-4549.717348288887,-3710.6358365435867,3,3,63,35.62135376694709,118.53645259930214,0,0,7741.620292820965,2,0,0,1,0,0,7,0,0,0,1,0,0,0,1,0,0,Atlantic_Basin,Temperate,8162.085758412081,10975.199955507114,9242.374818837252,15866.029638594995,13968.457217105844,12548.410434337531,399.7448424983267,12697.369039484845,-213.72812260168251,-237.07290519860427,16324.171516824163,4222.428912318696,123.77306427093335,4,-37.48850288905912,1.5226690868193873,-120.15450415860658,4.359877841789882,2014,2023,4,164,11.156241280320087,-2.13683030530017
Indian,Antarctic,-5.439659945052372,55.647545102689875,2022-06-29 04:26:31.995997952,28.988688233234235,1,2022,6,29,180,26,2,summer,1.2246467991473532e-16,-1.0,0.04302223300453059,-0.99907411510223,4562,12.490075290896646,-0.09493997623001772,0.9712328826939843,3578.851386871536,5236.096152108292,-603.954333177959,8,13,173,5.439659945052372,55.647545102689875,0,1,8223.401671859881,2,0,0,1,0,0,4,0,0,0,0,1,0,0,1,0,0,Indian_Basin,Tropical,16356.714485084103,10852.515390341241,9963.279265498428,6256.467451657539,10612.40598657173,6207.314505406825,228.7934150161868,7084.223167255289,-32.63795967031423,111.29509020537975,32713.428970168206,-302.7037221355974,55.912781868493276,5,-3.7665809978454234,2.575452305422995,60.46906094905042,6.164936939774611,2012,2023,5,164,11.156241280320087,-2.13683030530017
Arctic,Antarctic,-22.64061101677611,-49.18198644126129,2022-07-01 17:49:00.870435200,8.885612091264662,0,2022,7,1,182,26,3,summer,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,4564,12.49555099247091,-0.3951532069060442,-0.8583875960712182,3843.5355435945926,-4449.949582099347,-2452.513861713908,5,7,107,22.64061101677611,49.18198644126129,0,0,7496.132385268958,4,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,Atlantic_Basin,Tropical,11496.530829237025,5935.062450887621,15165.714093885119,9376.300666262914,12525.064479208691,5881.58789568702,364.69749282980376,5957.750961010271,-158.48427711743275,-147.54595932378385,34489.592487711074,1113.5102240489534,54.1430056195754,4,-24.61543242918048,3.0290575865152523,-47.60312377544271,4.161630452647707,2010,2022,4,170,9.642032088268206,-3.3801710161171488
Indian,South Pacific,0.8445100799545147,-103.15824039194068,2022-07-04 07:11:29.744872384,103.24588214573812,1,2022,7,4,185,27,3,summer,-0.4999999999999998,-0.8660254037844388,-0.04302223300453034,-0.99907411510223,4567,12.503764544832306,0.014739481461486846,-1.8004509454031705,-1450.1446982214215,-6203.056004855277,93.90183623975419,9,4,184,0.8445100799545147,103.15824039194068,1,0,4005.5079891110527,2,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,Atlantic_Basin,Tropical,5381.669004713144,7397.153536625229,12132.12590176419,12443.325149289038,9913.638161619152,11470.51118806981,357.37660403011006,10741.073540367026,5.911570559681603,-309.474721175822,16145.007014139432,-87.11817384136486,103.1616971459687,3,1.4090759335937626,2.4470001376326356,-104.69120607226188,1.4242310962309737,2013,2022,3,170,9.642032088268206,-3.3801710161171488
Indian,South Atlantic,42.459072005439815,-80.6104121367154,2022-07-06 20:33:58.619309632,31.368891680984685,1,2022,7,6,187,27,3,summer,-0.4999999999999998,-0.8660254037844388,-0.07738647923346322,-0.9970011699250151,4569,12.509240246406572,0.7410506038362765,-1.4069171031752812,766.832977831132,-4637.292315487805,4300.828776506732,15,5,305,42.459072005439815,80.6104121367154,1,0,583.3991870952917,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,5112.58048475446,3853.708434370306,14785.77785501844,7807.894242566671,5286.310000969369,9238.846692412873,95.49497987276904,7930.89586295161,297.2135040380787,-241.83123641014618,15337.741454263378,-3422.6432933009787,91.10878849163915,32,40.58399156334054,2.108776224349284,-79.29741879835782,4.511841805211524,2010,2023,12,170,9.642032088268206,-3.3801710161171488
Pacific,North Atlantic,39.84646055670941,126.64503533493614,2022-07-09 09:56:27.493746816,5.466217164451003,0,2022,7,9,190,27,3,summer,-0.4999999999999998,-0.8660254037844388,-0.12874817745258066,-0.99167731989929,4572,12.517453798767967,0.6954519319806319,2.2103728478991953,-2919.4754534767867,3924.628571624876,4082.1066437970726,15,17,317,39.84646055670941,126.64503533493614,1,1,1235.0903020031858,3,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,Indian_Basin,Temperate,7860.202517142664,12126.908313813816,6769.885964660989,9064.35094020405,5576.81913936168,13040.260883892599,276.2031766569042,12601.810225625155,278.92522389696586,379.9351060048084,23580.60755142799,5046.3564051766025,132.7656032031061,21,40.045336765800464,1.7728950015130163,136.04191491281992,5.122289275312317,2011,2023,11,170,9.642032088268206,-3.3801710161171488
Atlantic,South Pacific,-12.701747665109902,-24.464623130468503,2022-07-11 23:18:56.368184064,1.2516941506912995,0,2022,7,11,192,28,3,summer,-0.4999999999999998,-0.8660254037844388,-0.16280701293851646,-0.9866579328916572,4574,12.522929500342231,-0.22168731751366988,-0.42698822388623764,5657.079533067204,-2573.86250290363,-1400.8297443653944,7,8,148,12.701747665109902,24.464623130468503,0,0,7522.494669947526,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Tropical,13129.036572470732,5031.44954068202,16475.079505805857,6817.505697832755,11419.913297889874,3044.9853848805137,79.82303601378865,3278.176046192242,-88.91223365576931,-73.3938693914055,39387.1097174122,310.74346972522204,27.56541635208834,7,-11.207183312752607,1.7711335322802595,-26.992684102822484,5.730195892981084,2010,2022,6,170,9.642032088268206,-3.3801710161171488
Pacific,North Pacific,50.33941425526803,-1.4173740722224035,2022-07-14 12:41:25.242621312,80.48560708871165,1,2022,7,14,195,28,3,summer,-0.4999999999999998,-0.8660254037844388,-0.2135209154397959,-0.9769384927771817,4577,12.531143052703628,0.8785885222797964,-0.024737844292680843,4064.972662608675,-100.5791784615738,4904.642910661707,16,9,329,50.33941425526803,1.4173740722224035,1,0,167.22815049804709,3,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,9692.06612546435,3915.725966408176,15458.805072994024,2067.72831972654,4410.0559225657025,5599.103383499719,63.09125600583473,4440.347299053385,352.37589978687623,-4.25212221666721,29076.198376393048,-71.34978057627976,50.359364340945476,20,47.40488421799335,1.852525004034924,-6.622790303163535,5.031851334424861,2010,2023,12,170,9.642032088268206,-3.3801710161171488
Indian,North Pacific,-15.333245174670363,155.09075538707413,2022-07-17 02:03:54.117058496,5.570871464034512,0,2022,7,17,198,28,3,summer,-0.4999999999999998,-0.8660254037844388,-0.2636654927280072,-0.9646141756912435,4580,12.539356605065024,-0.2676156133135309,2.706844320909576,-5572.659431660807,2587.8353449179244,-1684.7005924838354,6,18,138,15.333245174670363,155.09075538707413,0,1,2101.1301367412298,2,0,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,Pacific_Basin,Tropical,8832.923369570073,17771.158781859966,911.2926403690344,15448.296341341329,11712.522470430793,16791.377259723755,494.864736686747,17930.956963859953,-107.33271622269254,465.2722661612224,26498.770108710218,-2378.044576674836,155.8468825935245,3,-18.11423655688999,2.40928351923417,150.80159650712253,3.8798450282123653,2010,2022,3,170,9.642032088268206,-3.3801710161171488
Atlantic,Arctic,43.9834208004581,-68.25550364930238,2022-07-19 15:26:22.991495744,18.70548916072041,1,2022,7,19,200,29,3,summer,-0.4999999999999998,-0.8660254037844388,-0.2967128192734901,-0.9549667548552553,4582,12.544832306639288,0.7676555092581537,-1.1912832712873316,1698.2982882229137,-4258.006605858375,4424.342173553664,16,6,326,43.9834208004581,68.25550364930238,1,0,596.5814810477419,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,6042.467033358651,2929.755181711221,15640.763844245168,6842.8785930806225,5116.810148526589,8288.460451161785,116.17709099273037,6960.694751928281,307.8839456032067,-204.76651094790714,18127.401100075953,-3002.11053895447,81.1994771148811,11,47.033636371706194,2.1853987946435,-67.43713833638763,4.4786013158348625,2010,2022,7,170,9.642032088268206,-3.3801710161171488
Indian,North Indian,60.45092038663156,-157.2731422831969,2022-07-22 04:48:51.865932928,3.791597395271816,0,2022,7,22,203,29,3,summer,-0.4999999999999998,-0.8660254037844388,-0.3456123126707333,-0.9383773917408642,4585,12.553045859000685,1.0550675966076843,-2.7449341577992983,-2898.026829570739,-1213.8673702647625,5542.3467504744485,18,1,361,60.45092038663156,157.2731422831969,1,0,4058.448284394972,2,0,0,1,0,0,7,0,0,0,1,0,0,0,1,0,0,Atlantic_Basin,Temperate,3089.124482423571,8468.30663941488,10037.451732767762,9267.002013490004,3285.70774002273,13016.152938574125,518.5602802758971,11708.018547773658,423.15644270642093,-471.81942684959074,9267.373447270713,-9507.306203116914,168.49081594918331,1,60.45092038663156,0.0,-157.2731422831969,0.0,2022,2022,1,170,9.642032088268206,-3.3801710161171488
Pacific,Antarctic,-41.198316043951834,1.4029913853297415,2022-07-24 18:11:20.740370176,36.548609541869574,1,2022,7,24,205,29,3,summer,-0.4999999999999998,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,4587,12.558521560574949,-0.7190462612441644,0.02448681905112046,4792.321612994641,117.37217206327287,-4196.369660891374,2,10,50,41.198316043951834,1.4029913853297415,0,1,10308.35495149726,3,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,Southern_Basin,Temperate,16597.166122474548,8987.419368470402,12538.512628450497,8695.310886080002,14588.587128396859,4583.225144744676,177.42144896100595,5814.426205049335,-288.38821230766285,4.208974155989225,49791.49836742364,-57.800882499756504,41.222198263613365,5,-42.9207456676658,1.3658958818055273,6.534812062208667,5.769443131052653,2018,2023,5,170,9.642032088268206,-3.3801710161171488
Pacific,South Atlantic,38.588439790375354,-71.53509026685607,2022-07-27 07:33:49.614807360,17.24930311559829,1,2022,7,27,208,30,3,summer,-0.4999999999999998,-0.8660254037844388,-0.42500033996955394,-0.9051931898913975,4590,12.566735112936344,0.6734953275496404,-1.2485228558679875,1577.242990035935,-4723.494223295548,3973.732234672598,15,6,306,38.588439790375354,71.53509026685607,1,0,315.6788461626552,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,5965.079581888337,3032.829199575812,15649.150010184638,7352.135343565461,5716.704666191527,8413.727886153067,44.245541322132325,7129.782927116274,270.1190785326275,-214.60527080056823,17895.23874566501,-2760.4275236616418,81.2793751510349,26,40.66877315492876,1.8470417570710627,-65.92378189996157,3.719076562273871,2010,2023,12,170,9.642032088268206,-3.3801710161171488
Indian,Arctic,-40.04538976265833,-158.7928820163602,2022-07-29 20:56:18.489244608,2.4915250989778843,0,2022,7,29,210,30,3,summer,-0.4999999999999998,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,4592,12.572210814510608,-0.6989239016028185,-2.7714586199163778,-4546.9323088860865,-1764.2887027944646,-4099.064887459051,3,1,61,40.04538976265833,158.7928820163602,0,0,4436.142774456445,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,8564.15318847601,14440.608341474714,5709.260385189472,19309.740048694286,14460.387575121842,15070.928201582366,184.9295729892635,15768.12208798197,-280.31772833860833,-476.37864604908066,25692.459565428027,6358.922851880963,163.76450354183874,5,-37.72236687673124,2.5511831554130073,-156.37054533722267,4.206914992457055,2013,2022,4,170,9.642032088268206,-3.3801710161171488
Pacific,North Indian,-14.599394980970974,92.55296673494831,2022-08-01 10:18:47.363681792,1.0461415226603663,0,2022,8,1,213,31,3,summer,-0.8660254037844384,-0.5000000000000004,-0.5012418134457756,-0.8653072543632061,4595,12.580424366872005,-0.2548075112170784,1.615354002013634,-274.62019000081506,6159.17285170408,-1605.8687785978518,6,15,135,14.599394980970974,92.55296673494831,0,1,6232.213233869309,3,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,Indian_Basin,Tropical,14321.554027223981,14883.572914023278,5803.36633719221,9876.379096440338,11630.922051974292,10282.248700697111,81.33442588522199,11242.070259798906,-116.79515984776779,277.65890020484494,42964.662081671944,-1351.217318024178,93.69735313898066,24,-17.428890664221875,2.025342175123926,95.58723217555716,4.1708892964142015,2010,2023,9,170,8.940135084886673,-7.889244370038421
Pacific,North Indian,24.34736394507983,-158.9773593387046,2022-08-03 23:41:16.238119040,8.923602763762045,0,2022,8,3,215,31,3,summer,-0.8660254037844384,-0.5000000000000004,-0.5307300481619331,-0.8475409228928312,4597,12.58590006844627,0.4249416650229989,-2.7746783565865503,-5418.034102676532,-2082.2452373337937,2626.557106524593,12,1,241,24.34736394507983,158.9773593387046,1,0,4073.184503235638,3,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,Atlantic_Basin,Temperate,2176.6646780606375,11135.422158335392,7512.9558253448085,13274.981188886264,7300.24005014876,16485.484272378795,448.25012431435135,15126.590156044069,194.77891156063865,-476.9320780161138,6529.994034181913,-3870.679626847176,160.83095135384164,4,22.58433077440053,2.3266671099592773,-154.10323773647667,3.7964258587935946,2013,2022,4,170,8.940135084886673,-7.889244370038421
Pacific,Arctic,8.187462545255244,-175.26140228451686,2022-08-06 13:03:45.112556224,12.14755187064377,0,2022,8,6,218,31,3,summer,-0.8660254037844384,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,4600,12.594113620807667,0.14289817879841923,-3.058888521527131,-6284.508693506317,-520.9431246152553,907.309066503594,10,0,200,8.187462545255244,175.26140228451686,1,0,5490.317594657969,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Tropical,4664.646296548536,13624.28004275398,5063.625606007821,14985.67243524666,9097.13910088556,18964.09922414097,143.65112457343594,17594.968185330505,65.49970036204195,-525.7842068535506,13993.938889645608,-1434.9461668333936,175.45253966148567,6,7.469764917033366,1.6848832798145943,-172.2247569333124,3.2576899521376936,2012,2022,5,170,8.940135084886673,-7.889244370038421
Southern,South Indian,35.18828280687197,-120.5464636404092,2022-08-09 02:26:13.986993472,15.842908601811894,1,2022,8,9,221,32,3,summer,-0.8660254037844384,-0.5000000000000004,-0.6152845999633277,-0.7883050558305253,4603,12.602327173169062,0.6141513931028277,-2.1039326921607704,-2646.2784176065775,-4484.169892382117,3671.385557628535,14,3,283,35.18828280687197,120.5464636404092,1,0,252.15973437533142,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,Atlantic_Basin,Temperate,1767.1866740796145,7355.275030286937,11364.284157031057,10858.960391452007,6094.784872552171,12736.509943472587,89.62939227435402,11446.642050647662,281.50626245497574,-361.6393909212276,5301.560022238844,-4241.823053947028,125.57732734496662,40,33.86665913139119,1.9352540574975083,-118.76315658081111,5.015255194900284,2010,2023,14,170,8.940135084886673,-7.889244370038421
